id;key;French;Dutch;English;Portuguese;Swedish;Norwegian;Danish
c9ee9ec39c77fbace664b776d44aa723;destinations.description.italy;Un circuit en Italie lève le voile sur le pays de la dolce vita. Ici, la ville est belle, tout comme les villes et la nature. Vous aimez la culture et l’histoire? Dans ce cas, vous devez absolument visiter les curiosités renommées de Venise, Florence et Rome. Parcourez les collines de la Toscane, explorez les Pouilles méconnues ou découvrez la Sicile radieuse.;Tijdens een rondreis door Italië maak je kennis met het land van la dolce vita. Het leven is hier mooi, net als de steden en de natuur. Hou je van cultuur en geschiedenis? Dan moet je zeker een bezoek brengen aan de wereldberoemde steden Venetië, Firenze en Rome. Trek erop uit in de heuvels van Toscane, verken het minder bekende Puglia of ontdek het stralende Sicilië.;A tour of Italy will introduce you to the land of la dolce vita. Life here is as beautiful as the cities and nature. Do you like culture and history? Then be sure to visit the world-famous cities of Venice, Florence and Rome. Venture out into the hills of Tuscany, explore lesser-known Puglia or discover radiant Sicily.;Um tour pela Itália irá apresentá-lo à terra da dolce vita. A vida local é tão bela quanto as cidades e a natureza. Você gosta de cultura e história? Então não deixe de visitar as cidades mundialmente famosas de Veneza, Florença e Roma. Aventure-se nas colinas da Toscana, explore a menos conhecida Puglia ou conheça a esplendorosa Sicília.;En utflykt i Italien kommer att introducera dig till landet med la dolce vita. Livet här är lika vackert som städerna och naturen. Gillar du kultur och historia? Då måste du besöka de världsberömda städerna Venedig, Florens och Rom. Bege dig ut i Toscanas kullar, utforska det mindre kända Apulien eller upptäck det strålande Sicilien.;En tur til Italia vil introdusere deg for landet med la dolce vita. Her er livet like vakkert som byene og naturen. Liker du kultur og historie? Da bør du besøke de verdensberømte byene Venezia, Firenze og Roma. Ta turen ut i Toscanas åser, utforsk mindre kjente Puglia eller oppdag den vakre øya Sicilia.;En rundtur i Italien vil introducere dig til landet med la dolce vita. Livet her er lige så smukt som byerne og naturen. Kan du lide kultur og historie? Så skal du besøge de verdensberømte byer Venedig, Firenze og Rom. Vov dig ud i Toscanas bakker, udforsk det mindre kendte Puglia eller opdag det smukke Sicilien.
2be7f576d5ebf9ba3d313ce6c16756b4;destinations.name.croatia;Croatie;Kroatië;Croatia;Croácia;Kroatien;Kroatia;Kroatien
52a1623a65699fc8c4eb02d61cddf6d2;destinations.description.croatia;Effectuez un circuit en compagnie d'autres voyageurs et partez à la découverte de la Croatie. Les amoureux de la nature s'émerveilleront devant les lacs de PIitvice et les cascades de Krka, tandis que les amateurs de culture s'en donneront à cœur joie dans des villes comme Dubrovnik et Split. Notre représentant professionnel se fera un plaisir de vous accompagner et est à votre disposition jour et nuit. Mais un circuit individuel à votre rythme constitue également une option, comme un Fly & Drive en Croatie. L'avantage? Pour votre circuit, TUI s'occupe de vos hôtels et de vos vols, et vous sillonnez le pays en autocar ou en voiture de location. Tout est réglé dans les moindres détails.;Ga met andere reisgenoten op ontdekkingsreis tijdens een rondreis Kroatië. Natuurliefhebbers worden razend enthousiast als ze de Plitvice-meren en de Krka-watervallen zien, terwijl cultuurliefhebbers zich uitleven in steden als Dubrovnik en Split. Onze vakkundige reisleiding reist gezellig met je mee en staan dag en nacht voor je klaar. Maar zelf rijden én op eigen tempo is natuurlijk ook een optie, zoals bij een Fly-Drive Kroatië. En weet je wat zo fijn is? Voor je rondreis Kroatië regelt TUI je hotels, vlucht en cross je door Kroatië in een tourbus of huurauto. Alles is tot in de puntjes geregeld.;Explore with other travel companions on a tour of Croatia. Nature lovers go wild when they see the Plitvice lakes and the Krka waterfalls, while culture lovers revel in cities like Dubrovnik and Split. Our expert tour guide is your travel partner and is at your service day and night. Or you can drive yourself at your own pace with a Fly-Drive Croatia. And the best thing? TUI will arrange your hotels, flight and travel through Croatia in a tour bus or rental car for your trip around Croatia.  Everything is done to perfection.;Faça um tour pela Croácia e explore o local com outros companheiros de viagem. Os amantes da natureza ficam impressionados quando veem os lagos de Plitvice e as cachoeiras de Krka, enquanto os amantes da cultura se deleitam em cidades como Dubrovnik e Split. Nosso guia turístico treinado é seu parceiro de viagem e está à sua disposição dia e noite. Como alternativa, você pode dirigir no seu próprio ritmo com uma opção de voo + aluguel de carro pela Croácia. E sabe o que é melhor? A TUI organizará seus hotéis, voos e viagens em um ônibus de turismo ou em um carro alugado para a sua viagem pela Croácia.  Tudo é feito com perfeição.;Utforska tillsammans med andra resesällskap på en rundresa i Kroatien. Naturälskare blir vilda när de ser Plitvicesjöarna och Krka-vattenfallen, medan kulturälskare frossar i städer som Dubrovnik och Split. Vår kunniga reseledare är din resepartner och står till din tjänst dag som natt. Eller så kan du köra själv i din egen takt med en Fly-Drive Kroatien. Och det bästa av allt? TUI ordnar hotell, flyg och resa genom Kroatien i en turistbuss eller hyrbil för din resa runt Kroatien.  ;Utforsk Kroatia sammen med andre reisefeller på en rundreise. Naturelskere blir elleville når de ser Plitvice-sjøene og Krka-fossene, mens kulturelskere gleder seg over byer som Dubrovnik og Split. Vår dyktige reiseleder er din reisepartner og står til tjeneste dag og natt. Eller du kan kjøre selv i ditt eget tempo med Fly-Drive Kroatia. Og det beste av alt? TUI ordner hotell, fly og transport i turbuss eller leiebil til rundreisen din i Kroatia.;Udforsk med andre rejsefæller på en rundtur i Kroatien. Naturelskere bliver opstemte, når de ser Plitvice-søerne og Krka-vandfaldene, mens kulturelskere nyder byer som Dubrovnik og Split. Vores dygtige guide er din rejsepartner og står til din rådighed dag og nat. Eller du kan køre selv i dit eget tempo med en Fly-Drive Croatia. Og det bedste af det hele er? TUI arrangerer dine hoteller, fly og rejser gennem Kroatien i en turbus eller lejebil til din tur rundt i Kroatien.  
3ac6eaae618e48a9cca6e02af36453ef;destinations.name.latvia;Lettonie;Letland;Latvia;Letônia;Lettland;Lettland;Letland
6b033f2f8f590b6fbfbda29553b80f0f;destinations.description.latvia;;;;;;;
69351e886cf3aadf5084d7a4f48d44a8;destinations.name.lithuania;Lituanie;Litouwen;Lithuania;Lituânia;Litauen;Litauen;Litauen
10767b15c223d41a945ac5095b4e130a;destinations.description.lithuania;;;;;;;
ef13e55769efe79baa7506a6b6e60cee;destinations.name.macedonia;Macédoine;Macedonië;Macedonia;Macedônia;Makedonien;Makedonia;Makedonien
2e8cca4b48bd9c278e0790a289b68fb1;destinations.description.macedonia;;;;;;;
0a3f041536f066336784b01398820686;destinations.name.madeira;Madère;Madeira;Madeira;Madeira;Madeira;Madeira;Madeira
e46ceae7678e1aea101c6268f440e67e;destinations.description.madeira;Un paradis subtropical, émaillé de jardins botaniques, au milieu de l'océan Atlantique. Vous avez l'impression de plonger dans une mer de fleurs multicolores. Nous vous emmenons sur l'île portugaise de Madère. Son décor fantastique et plein de charme alterne avec des falaises abruptes et des côtes sauvages rocheuses. Un circuit avec TUI est synonyme de circuit sans souci. L'hôtel et le transport? Tout est réglé pour vous. Vous n'avez plus qu'à découvrir, à vous laisser émerveiller et à en profiter encore plus.;Een subtropisch paradijs in de Atlantische Oceaan met botanische tuinen. Hier word je overspoeld door zeeën van felgekleurde bloemen. We hebben het hier natuurlijk over het Portugese bloemeneiland Madeira. Het lieflijke en dromerige decor van Madeira wordt afgewisseld met stoere kliffen en ruige kusten vol rotsen. Je rondreis met TUI betekent een rondreis zonder omkijken. Hotel en vervoer? Check. Wat je zelf mag doen: veel zien, veel ontdekken en nog meer genieten.;A subtropical paradise in the Atlantic Ocean with botanical gardens. Here you will be engulfed by seas of brightly coloured flowers. We are, of course, talking about the Portuguese flower island of Madeira. Madeira's lovely and dreamy setting is interspersed with rugged cliffs and rocky coastlines. Your round trip with TUI is a round trip without looking back. Hotel and transportation? Check. What's left for you to do: see a lot, discover a lot and enjoy even more. ;Um paraíso subtropical no Oceano Atlântico com jardins botânicos. Lá, você será envolvido por mares de flores coloridas. Estamos falando, é claro, da ilha das flores portuguesa: a Madeira. O cenário dos sonhos e encantador da Madeira é intercalado com falésias escarpadas e costas rochosas. Sua viagem de ida e volta com a TUI é uma viagem que você faz sem olhar para trás. É preciso tratar de hotel e transporte? Nós resolvemos isso. O que você terá de fazer: ver e conhecer muitas coisas e locais e curtir ainda mais. ;Ett subtropiskt paradis i Atlanten med botaniska trädgårdar. Här översköljs du av hav av blommor i klara färger. Vi talar naturligtvis om den portugisiska blomsterön Madeira. Madeiras vackra och drömska miljö varvas med karga klippor och steniga kustlinjer. Din rundresa med TUI är en rundresa utan att blicka bakåt. Hotell och transport? Klart. Vad återstår för dig att göra: se mycket, upptäcka mycket och njuta ännu mer.;Et subtropisk paradis i Atlanterhavet med botaniske hager. Her blir du oppslukt av et hav av fargerike blomster. Vi snakker selvfølgelig om den portugisiske blomsterøya Madeira. Madeiras vakre og drømmende omgivelser er ispedd forrevne klipper og steinete kystlinjer. Rundreisen med TUI er en rundreise uten å se seg tilbake. Hotell og transport? Det er i boks. Så gjenstår det bare å se mye, oppdage mye og nyte enda mer.;Et subtropisk paradis i Atlanterhavet med botaniske haver, hvor du bliver opslugt af et hav af farvestrålende blomster. Vi taler naturligvis om den portugisiske blomsterø Madeira. Madeiras dejlige og drømmende omgivelser er spækket med rå klipper og stenede kystlinjer. Din rundrejse med TUI er en rundrejse uden at se sig tilbage. Hotel og transport? Ja tak. Hvad er der tilbage for dig at gøre: se en masse, opdage en masse og nyde endnu mere.
1a5f05dbc7010f8b8c7a1a30e9bbf61b;destinations.name.malta;Malte;Malta;Malta;Malta;Malta;Malta;Malta
